pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPsrcIP,TnBPDstIP,TnPPSrcIP,TnPPDstIP,TnPPerProto,TnPPerDport,avgPD,attack,category,subcategory 
42554386,1528096548,e s,tcp,192.168.100.147,41523.0,192.168.100.5,80.0,7,1078,REQ,1528096562,98193,14.019371,3.053057,0.977696,,,9.159172,2.072266,4.387474,,,,,7,0,1078,0,0.427979,0.427979,0,710640,638284,8930,8310,15400,34129,0.499309134,1,DDoS,TCP
42050895,1528096456,e s,tcp,192.168.100.150,50099.0,192.168.100.5,80.0,3,462,REQ,1528096474,119022,18.021502,0,0,,,0,0,0,,,,,3,0,462,0,0.110979,0.110979,0,694742,644310,8676,8365,15403,34082,0.166467812,1,DDoS,TCP
44826382,1528096764,e s,tcp,192.168.100.149,55381.0,192.168.100.5,80.0,4,616,REQ,1528096782,10744,18.28553,1.395136,1.97302,,,4.185408,0,4.185408,,,,,4,0,616,0,0.164064,0.164064,0,678050,654006,8614,8489,15475,34098,0.218752205,1,DDoS,TCP
44866207,1528096765,e s,tcp,192.168.100.150,28332.0,192.168.100.5,80.0,4,616,REQ,1528096785,50569,20.509701,1.480792,2.094156,,,4.442375,0,4.442375,,,,,4,0,616,0,0.146272,0.146272,0,691062,645034,8693,8352,15451,34041,0.195029659,1,DDoS,TCP
43196794,1528096602,e s,tcp,192.168.100.150,40556.0,192.168.100.5,80.0,3,462,REQ,1528096615,216284,12.618729,1.917692,1.917692,,,3.835384,0,3.835384,,,,,3,0,462,0,0.158495,0.158495,0,686320,647912,8697,8436,15511,34079,0.237741852,1,DDoS,TCP
44323338,1528096714,e s,tcp,192.168.100.149,10848.0,192.168.100.5,80.0,4,616,REQ,1528096739,32018,24.533541,0,0,,,0,0,0,,,,,4,0,616,0,0.122282,0.122282,0,693696,643200,8798,8323,15469,34109,0.163042098,1,DDoS,TCP
44066849,1528096689,e s,tcp,192.168.100.149,20154.0,192.168.100.5,80.0,6,830,RST,1528096711,37688,22.164465,1.216354,2.09569,,,4.865415,0,4.84617,,,,,5,1,770,60,0.225586,0.180626,0,679418,645964,8618,8391,15473,34069,0.270703579,1,DDoS,TCP
43327092,1528096618,e s,tcp,192.168.100.147,10115.0,192.168.100.5,80.0,5,770,REQ,1528096635,84412,17.016312,2.017124,1.444644,,,6.051373,0,3.306582,,,,,5,0,770,0,0.235069,0.235069,0,695690,649836,8720,8396,15398,34081,0.293835703,1,DDoS,TCP
44535985,1528096724,e s,tcp,192.168.100.150,33555.0,192.168.100.5,80.0,3,462,REQ,1528096740,244665,15.986904,0,0,,,0,0,0,,,,,3,0,462,0,0.125102,0.125102,0,694038,640904,8752,8385,15472,34095,0.187653594,1,DDoS,TCP
44258976,1528096693,e s,tcp,192.168.100.147,22153.0,192.168.100.5,80.0,4,616,REQ,1528096710,229815,17.078865,1.164368,1.646665,,,3.493104,0,3.493104,,,,,4,0,616,0,0.175656,0.175656,0,709282,650246,8887,8395,15543,34029,0.234207601,1,DDoS,TCP
44116042,1528096689,e s,tcp,192.168.100.147,60177.0,192.168.100.5,80.0,4,616,REQ,1528096707,86881,17.343798,1.49876,2.119567,,,4.49628,0,4.49628,,,,,4,0,616,0,0.172973,0.172973,0,705462,661180,8839,8607,15433,34048,0.230629992,1,DDoS,TCP
43547181,1528096641,e s,tcp,192.168.100.149,19252.0,192.168.100.5,80.0,4,616,REQ,1528096653,42342,12.313936,4.251238,0.188622,,,8.502476,4.062621,4.439855,,,,,4,0,616,0,0.243626,0.243626,0,700688,659860,8855,8538,15456,34050,0.324835211,1,DDoS,TCP
42515631,1528096547,e s,tcp,192.168.100.147,25891.0,192.168.100.5,80.0,7,1078,REQ,1528096562,59438,14.545805,3.194168,0.897966,,,9.582504,2.357567,4.439867,,,,,7,0,1078,0,0.41249,0.41249,0,706624,637482,8885,8317,15440,34033,0.481238405,1,DDoS,TCP
44322264,1528096714,e s,tcp,192.168.100.150,47246.0,192.168.100.5,80.0,5,770,REQ,1528096741,30944,26.950483,0.8299,1.437428,,,3.319598,0,3.319598,,,,,5,0,770,0,0.14842,0.14842,0,688020,636864,8647,8255,15427,34045,0.185525432,1,DDoS,TCP
42586999,1528096549,e s,tcp,192.168.100.147,52476.0,192.168.100.5,80.0,7,1078,REQ,1528096562,130806,13.892605,3.042373,0.956995,,,9.127119,2.084296,4.349254,,,,,7,0,1078,0,0.431884,0.431884,0,693934,649126,8744,8439,15478,34061,0.503865186,1,DDoS,TCP
43457424,1528096621,e s,tcp,192.168.100.150,48063.0,192.168.100.5,80.0,4,616,REQ,1528096637,214744,16.646646,0,0,,,0,0,0,,,,,4,0,616,0,0.180216,0.180216,0,694352,653420,8740,8509,15468,34073,0.240288644,1,DDoS,TCP
43095433,1528096595,e s,tcp,192.168.100.147,59352.0,192.168.100.5,80.0,5,770,REQ,1528096613,114923,17.369686,1.960672,1.386992,,,5.882017,0,2.990442,,,,,5,0,770,0,0.230286,0.230286,0,703224,645684,8844,8355,15512,34016,0.287857823,1,DDoS,TCP
42862330,1528096567,e s,tcp,192.168.100.149,52550.0,192.168.100.5,80.0,6,924,REQ,1528096587,143979,20.449129,1.575752,1.87989,,,6.303008,0,4.601326,,,,,6,0,924,0,0.244509,0.244509,0,695696,664214,8847,8609,15527,34033,0.29341103,1,DDoS,TCP
42394946,1528096518,e s,tcp,192.168.100.150,13006.0,192.168.100.5,80.0,3,462,REQ,1528096544,200913,26.653784,0,0,,,0,0,0,,,,,3,0,462,0,0.075036,0.075036,0,690146,655686,8684,8517,15460,34015,0.112554375,1,DDoS,TCP
42112226,1528096459,e,tcp,192.168.100.149,46083.0,192.168.100.5,80.0,1,154,REQ,1528096459,180353,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,684254,644908,8708,8364,15576,34014,#DIV/0!,1,DDoS,TCP
42533157,1528096547,e s,tcp,192.168.100.148,28688.0,192.168.100.5,80.0,6,924,REQ,1528096563,76964,15.266058,3.084997,0.301441,,,9.254992,2.756704,3.484663,,,,,6,0,924,0,0.327524,0.327524,0,705716,645240,8920,8404,15453,33996,0.39302877,1,DDoS,TCP
44148149,1528096690,e s,tcp,192.168.100.148,41592.0,192.168.100.5,80.0,5,770,REQ,1528096711,118988,21.432522,0.880577,1.525205,,,3.522309,0,3.522309,,,,,5,0,770,0,0.186632,0.186632,0,705290,639948,8974,8344,15545,34020,0.233290324,1,DDoS,TCP
44925101,1528096767,e s,tcp,192.168.100.147,49703.0,192.168.100.5,80.0,3,462,REQ,1528096784,109463,17.268436,2.354516,2.354516,,,4.709031,0,4.709031,,,,,3,0,462,0,0.115818,0.115818,0,709116,653506,8867,8465,15498,34003,0.173727372,1,DDoS,TCP
43308316,1528096618,e s,tcp,192.168.100.148,32436.0,192.168.100.5,80.0,6,924,REQ,1528096638,65636,20.257488,1.356101,1.418182,,,5.424404,0,3.299112,,,,,6,0,924,0,0.246822,0.246822,0,708942,631890,8944,8205,15517,33995,0.296186773,1,DDoS,TCP
42695942,1528096552,e s,tcp,192.168.100.150,31795.0,192.168.100.5,80.0,3,462,REQ,1528096560,239749,8.413897,1.580873,1.580873,,,3.161745,0,3.161745,,,,,3,0,462,0,0.237702,0.237702,0,684364,658032,8655,8589,15525,34022,0.356552974,1,DDoS,TCP
42959189,1528096570,e s,tcp,192.168.100.150,9567.0,192.168.100.5,80.0,5,770,REQ,1528096587,240838,16.884823,2.609302,1.945709,,,7.827906,0,4.67048,,,,,5,0,770,0,0.236899,0.236899,0,691106,652646,8747,8529,15537,33995,0.296123921,1,DDoS,TCP
43039249,1528096593,e s,tcp,192.168.100.147,41310.0,192.168.100.5,80.0,8,1232,REQ,1528096616,58739,23.058748,2.968659,1.86208,,,11.874635,0,4.879384,,,,,8,0,1232,0,0.303572,0.303572,0,705734,647022,8831,8429,15541,33978,0.346939912,1,DDoS,TCP
42676501,1528096551,e s,tcp,192.168.100.149,65092.0,192.168.100.5,80.0,3,462,REQ,1528096562,220308,11.261116,0,0,,,0,0,0,,,,,3,0,462,0,0.177602,0.177602,0,674714,640528,8643,8291,15499,33995,0.266403436,1,DDoS,TCP
43662012,1528096643,e s,tcp,192.168.100.150,7444.0,192.168.100.5,80.0,2,308,REQ,1528096647,157173,3.804462,3.804462,0,,,3.804462,3.804462,3.804462,,,,,2,0,308,0,0.262849,0.262849,0,697798,629042,8846,8145,15479,33997,0.525698509,1,DDoS,TCP
43363743,1528096619,e s,tcp,192.168.100.148,44620.0,192.168.100.5,80.0,6,924,REQ,1528096638,121063,19.804808,1.370108,1.418534,,,5.48043,0,3.259916,,,,,6,0,924,0,0.252464,0.252464,0,714250,636220,9045,8285,15531,34010,0.302956737,1,DDoS,TCP
42205835,1528096508,e s,tcp,192.168.100.148,63273.0,192.168.100.5,80.0,7,1078,REQ,1528096546,11802,38.341919,1.817903,2.231073,,,9.089516,0,4.771295,,,,,7,0,1078,0,0.156487,0.156487,0,712430,652338,9046,8527,15597,33944,0.182567805,1,DDoS,TCP
42810838,1528096566,e s,tcp,192.168.100.147,49795.0,192.168.100.5,80.0,4,616,REQ,1528096587,92487,21.028507,1.375128,1.944725,,,4.125384,0,4.125384,,,,,4,0,616,0,0.142663,0.142663,0,708258,649628,8801,8474,15573,33979,0.190217974,1,DDoS,TCP
44869290,1528096765,e s,tcp,192.168.100.147,42502.0,192.168.100.5,80.0,2,308,REQ,1528096783,53652,17.924425,0,0,,,0,0,0,,,,,2,0,308,0,0.05579,0.05579,0,699244,660856,8809,8564,15615,33955,0.11157959,1,DDoS,TCP
44107117,1528096689,e s,tcp,192.168.100.149,25364.0,192.168.100.5,80.0,5,770,REQ,1528096711,77956,22.038656,1.210561,2.096753,,,4.842243,0,4.842243,,,,,5,0,770,0,0.181499,0.181499,0,691520,651204,8862,8494,15547,33940,0.226874089,1,DDoS,TCP
44066498,1528096689,e s,tcp,192.168.100.147,46723.0,192.168.100.5,80.0,5,770,REQ,1528096712,37337,23.581036,1.168466,2.023842,,,4.673864,0,4.673864,,,,,5,0,770,0,0.169628,0.169628,0,707480,640100,8846,8287,15552,33965,0.212034789,1,DDoS,TCP
44821465,1528096763,e s,tcp,192.168.100.149,53740.0,192.168.100.5,80.0,4,616,REQ,1528096781,5827,18.013004,1.394054,1.97149,,,4.182161,0,4.182161,,,,,4,0,616,0,0.166546,0.166546,0,679038,641858,8690,8415,15568,33929,0.222061795,1,DDoS,TCP
44196916,1528096691,e s,tcp,192.168.100.150,57703.0,192.168.100.5,80.0,5,770,REQ,1528096711,167755,19.905664,1.098585,1.902805,,,4.394341,0,4.394341,,,,,5,0,770,0,0.200948,0.200948,0,683222,632310,8625,8259,15642,33937,0.251184788,1,DDoS,TCP
43424755,1528096620,e s,tcp,192.168.100.149,42107.0,192.168.100.5,80.0,4,616,REQ,1528096637,182075,17.742212,0,0,,,0,0,0,,,,,4,0,616,0,0.169088,0.169088,0,688984,638264,8826,8294,15572,33981,0.225451032,1,DDoS,TCP
44834760,1528096764,e s,tcp,192.168.100.150,18593.0,192.168.100.5,80.0,5,676,RST,1528096784,19122,20.683084,1.550919,2.151103,,,4.652758,0,4.592841,,,,,4,1,616,60,0.193395,0.145467,0,691570,639686,8714,8360,15631,33939,0.241743446,1,DDoS,TCP
42319699,1528096513,e s,tcp,192.168.100.148,27490.0,192.168.100.5,80.0,5,770,REQ,1528096544,125666,30.661118,1.005031,1.740766,,,4.020126,0,4.020126,,,,,5,0,770,0,0.130458,0.130458,0,716374,648028,9071,8463,15577,33962,0.163072984,1,DDoS,TCP
42458123,1528096546,e s,tcp,192.168.100.147,65369.0,192.168.100.5,80.0,8,1232,REQ,1528096563,1930,16.839104,3.972223,0.691454,,,11.916668,2.995996,4.509314,,,,,8,0,1232,0,0.415699,0.415699,0,704556,632170,8885,8288,15644,33920,0.47508466,1,DDoS,TCP
43932373,1528096671,e s,tcp,192.168.100.147,53859.0,192.168.100.5,80.0,6,924,REQ,1528096685,165373,14.228975,2.799636,0.054946,,,8.398907,2.75381,2.876895,,,,,6,0,924,0,0.351396,0.351396,0,701158,647458,8808,8477,15621,33908,0.421674787,1,DDoS,TCP
42409689,1528096519,e s,tcp,192.168.100.149,64350.0,192.168.100.5,80.0,2,308,REQ,1528096536,215656,16.823895,0,0,,,0,0,0,,,,,2,0,308,0,0.059439,0.059439,0,686836,644214,8762,8401,15577,33889,0.118878536,1,DDoS,TCP
44154307,1528096690,e s,tcp,192.168.100.148,44116.0,192.168.100.5,80.0,5,770,REQ,1528096712,125146,21.799593,0.874275,1.514288,,,3.497099,0,3.497099,,,,,5,0,770,0,0.18349,0.18349,0,719988,633650,9114,8203,15578,33932,0.22936208,1,DDoS,TCP
43889649,1528096670,e s,tcp,192.168.100.148,12361.0,192.168.100.5,80.0,6,924,REQ,1528096685,122649,15.263016,2.890926,0.618262,,,8.672777,2.021839,3.408459,,,,,6,0,924,0,0.327589,0.327589,0,716916,641772,9044,8365,15631,33910,0.393107103,1,DDoS,TCP
43080067,1528096595,e s,tcp,192.168.100.149,48237.0,192.168.100.5,80.0,3,462,REQ,1528096610,99557,15.54203,0,0,,,0,0,0,,,,,3,0,462,0,0.128683,0.128683,0,679506,650802,8679,8492,15633,33921,0.193024978,1,DDoS,TCP
44683032,1528096743,e s,tcp,192.168.100.147,63650.0,192.168.100.5,80.0,5,770,REQ,1528096759,129552,15.790628,4.123199,0.568705,,,8.246398,3.554495,4.691903,,,,,5,0,770,0,0.253315,0.253315,0,711498,635794,8949,8339,15623,33912,0.316643518,1,DDoS,TCP
44569480,1528096742,e s,tcp,192.168.100.147,22546.0,192.168.100.5,80.0,7,1078,REQ,1528096761,16000,19.561405,4.253162,0.557958,,,12.759487,3.473638,4.748904,,,,,7,0,1078,0,0.306726,0.306726,0,709782,647872,8958,8498,15594,33917,0.357847506,1,DDoS,TCP
44111952,1528096689,e s,tcp,192.168.100.148,26477.0,192.168.100.5,80.0,5,770,REQ,1528096709,82791,19.444248,2.670615,1.915004,,,8.011847,0,4.395438,,,,,5,0,770,0,0.205716,0.205716,0,693840,640496,8838,8350,15709,33904,0.257145455,1,DDoS,TCP
43411486,1528096619,e s,tcp,192.168.100.149,38357.0,192.168.100.5,80.0,4,616,REQ,1528096637,168806,17.786169,0,0,,,0,0,0,,,,,4,0,616,0,0.16867,0.16867,0,672946,643220,8695,8433,15616,33892,0.224893849,1,DDoS,TCP
43890537,1528096670,e s,tcp,192.168.100.150,38305.0,192.168.100.5,80.0,3,462,REQ,1528096684,123537,13.456972,2.050445,2.050445,,,4.100889,0,4.100889,,,,,3,0,462,0,0.148622,0.148622,0,685828,645398,8670,8380,15612,33919,0.222932767,1,DDoS,TCP
43425857,1528096620,e s,tcp,192.168.100.150,37540.0,192.168.100.5,80.0,4,616,REQ,1528096637,183177,16.789202,0,0,,,0,0,0,,,,,4,0,616,0,0.178686,0.178686,0,684292,643726,8729,8443,15593,33876,0.238248369,1,DDoS,TCP
44086287,1528096689,e s,tcp,192.168.100.148,13162.0,192.168.100.5,80.0,5,770,REQ,1528096708,57126,18.506491,2.720177,1.962461,,,8.160532,0,4.557082,,,,,5,0,770,0,0.21614,0.21614,0,705306,636998,8921,8334,15677,33864,0.270175475,1,DDoS,TCP
43777988,1528096668,e s,tcp,192.168.100.149,1121.0,192.168.100.5,80.0,5,770,REQ,1528096687,10988,19.352413,2.247377,1.607642,,,6.74213,0,3.668964,,,,,5,0,770,0,0.206693,0.206693,0,675174,640620,8682,8374,15668,33908,0.258365714,1,DDoS,TCP
43651743,1528096643,e,tcp,192.168.100.147,54646.0,192.168.100.5,80.0,1,154,REQ,1528096643,146904,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,690190,646426,8738,8441,15629,33903,#DIV/0!,1,DDoS,TCP
42607123,1528096549,e s,tcp,192.168.100.149,46337.0,192.168.100.5,80.0,3,462,REQ,1528096561,150930,11.836702,0,0,,,0,0,0,,,,,3,0,462,0,0.168966,0.168966,0,683786,633224,8719,8257,15666,33880,0.253448976,1,DDoS,TCP
44881387,1528096765,e s,tcp,192.168.100.149,7344.0,192.168.100.5,80.0,4,616,REQ,1528096785,65749,19.89142,1.59454,2.25502,,,4.783619,0,4.783619,,,,,4,0,616,0,0.150819,0.150819,0,686316,626564,8816,8240,15695,33849,0.201091727,1,DDoS,TCP
42135764,1528096462,e,tcp,192.168.100.149,53996.0,192.168.100.5,80.0,1,154,REQ,1528096462,203891,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,681584,637410,8781,8344,15691,33833,#DIV/0!,1,DDoS,TCP
42673186,1528096551,e s,tcp,192.168.100.150,20201.0,192.168.100.5,80.0,5,676,RST,1528096565,216993,14.17501,1.054219,1.49089,,,3.162656,0,3.162656,,,,,4,1,616,60,0.282187,0.21164,0,689452,641016,8674,8296,15677,33890,0.352733437,1,DDoS,TCP
42741361,1528096565,e s,tcp,192.168.100.147,26717.0,192.168.100.5,80.0,3,462,REQ,1528096585,23010,19.513226,0,0,,,0,0,0,,,,,3,0,462,0,0.102495,0.102495,0,700014,638304,8767,8373,15696,33847,0.153741877,1,DDoS,TCP
43013612,1528096592,e s,tcp,192.168.100.147,31051.0,192.168.100.5,80.0,8,1232,REQ,1528096616,33102,23.796364,3.065292,1.924908,,,12.261169,0,4.934789,,,,,8,0,1232,0,0.294163,0.294163,0,707938,632010,8921,8254,15682,33845,0.336185814,1,DDoS,TCP
44872368,1528096765,e s,tcp,192.168.100.149,4136.0,192.168.100.5,80.0,4,616,REQ,1528096784,56730,19.350815,1.628059,2.302423,,,4.884176,0,4.884176,,,,,4,0,616,0,0.155032,0.155032,0,680176,638724,8792,8286,15736,33846,0.20670964,1,DDoS,TCP
44666219,1528096743,e s,tcp,192.168.100.147,57412.0,192.168.100.5,80.0,5,770,REQ,1528096759,112739,15.869783,4.136971,0.559494,,,8.273943,3.577477,4.696466,,,,,5,0,770,0,0.252051,0.252051,0,687744,635686,8727,8309,15710,33891,0.315064169,1,DDoS,TCP
43989268,1528096675,e s,tcp,192.168.100.149,48309.0,192.168.100.5,80.0,3,462,REQ,1528096685,222268,10.217317,2.18264,2.18264,,,4.36528,0,4.36528,,,,,3,0,462,0,0.195746,0.195746,0,679866,635722,8638,8272,15687,33812,0.293619157,1,DDoS,TCP
42686174,1528096552,e s,tcp,192.168.100.150,27174.0,192.168.100.5,80.0,3,462,REQ,1528096560,229981,8.420961,1.577083,1.577083,,,3.154165,0,3.154165,,,,,3,0,462,0,0.237503,0.237503,0,685490,644548,8644,8405,15701,33818,0.356253876,1,DDoS,TCP
42942284,1528096569,e s,tcp,192.168.100.150,523.0,192.168.100.5,80.0,5,770,REQ,1528096586,223933,17.161907,2.656393,2.005038,,,7.96918,0,4.843628,,,,,5,0,770,0,0.233074,0.233074,0,686146,645446,8633,8409,15668,33819,0.291342914,1,DDoS,TCP
44118506,1528096690,e s,tcp,192.168.100.148,29792.0,192.168.100.5,80.0,5,770,REQ,1528096709,89345,19.652815,2.644305,1.893661,,,7.932915,0,4.33343,,,,,5,0,770,0,0.203533,0.203533,0,719400,653346,9076,8525,15747,33843,0.254416479,1,DDoS,TCP
42028647,1528096455,e s,tcp,192.168.100.148,8714.0,192.168.100.5,80.0,4,616,REQ,1528096479,96774,23.509514,1.295045,1.831471,,,3.885136,0,3.885136,,,,,4,0,616,0,0.127608,0.127608,0,704370,642478,8896,8441,15777,33818,0.170143883,1,DDoS,TCP
43632047,1528096642,e s,tcp,192.168.100.148,23439.0,192.168.100.5,80.0,2,308,REQ,1528096647,127208,4.455211,4.455211,0,,,4.455211,4.455211,4.455211,,,,,2,0,308,0,0.224456,0.224456,0,709300,642622,8986,8434,15758,33843,0.448912521,1,DDoS,TCP
43566116,1528096641,e s,tcp,192.168.100.148,11098.0,192.168.100.5,80.0,2,308,REQ,1528096646,61277,4.635373,4.635373,0,,,4.635373,4.635373,4.635373,,,,,2,0,308,0,0.215732,0.215732,0,710602,638644,9003,8410,15717,33816,0.431464739,1,DDoS,TCP
43701959,1528096644,e s,tcp,192.168.100.149,1536.0,192.168.100.5,80.0,2,308,REQ,1528096648,197120,3.845964,3.845964,0,,,3.845964,3.845964,3.845964,,,,,2,0,308,0,0.260013,0.260013,0,685580,637530,8810,8346,15755,33849,0.520025668,1,DDoS,TCP
43278669,1528096617,e s,tcp,192.168.100.147,58043.0,192.168.100.5,80.0,6,924,REQ,1528096634,35989,16.359196,1.206967,1.227099,,,4.82787,0,2.726987,,,,,6,0,924,0,0.305638,0.305638,0,691336,635618,8696,8358,15698,33805,0.366766191,1,DDoS,TCP
44381379,1528096716,e s,tcp,192.168.100.148,20317.0,192.168.100.5,80.0,5,770,REQ,1528096741,90059,24.905571,1.095328,1.897165,,,4.381314,0,4.381314,,,,,5,0,770,0,0.160607,0.160607,0,719570,643282,9071,8398,15784,33791,0.200758296,1,DDoS,TCP
43909592,1528096670,e s,tcp,192.168.100.147,43708.0,192.168.100.5,80.0,6,924,REQ,1528096685,142592,14.299918,2.85177,0.007206,,,8.555309,2.844753,2.861625,,,,,6,0,924,0,0.349652,0.349652,0,686896,653328,8669,8567,15757,33792,0.419582826,1,DDoS,TCP
43876284,1528096670,e s,tcp,192.168.100.148,6361.0,192.168.100.5,80.0,6,924,REQ,1528096685,109284,15.339917,2.921664,0.5975,,,8.764992,2.08539,3.444661,,,,,6,0,924,0,0.325947,0.325947,0,706526,639946,8957,8380,15740,33831,0.391136406,1,DDoS,TCP
43373071,1528096619,e s,tcp,192.168.100.149,30066.0,192.168.100.5,80.0,4,616,REQ,1528096637,130391,17.842821,0,0,,,0,0,0,,,,,4,0,616,0,0.168135,0.168135,0,669868,625630,8686,8226,15755,33800,0.224179798,1,DDoS,TCP
42479541,1528096547,e s,tcp,192.168.100.147,10351.0,192.168.100.5,80.0,8,1232,REQ,1528096565,23348,18.499937,2.439251,1.610006,,,9.757003,0,4.484784,,,,,8,0,1232,0,0.37838,0.37838,0,689460,637806,8718,8407,15733,33821,0.432433905,1,DDoS,TCP
43732719,1528096645,e s,tcp,192.168.100.147,3319.0,192.168.100.5,80.0,2,308,REQ,1528096652,227880,6.704801,0,0,,,0,0,0,,,,,2,0,308,0,0.149147,0.149147,0,688252,642414,8701,8418,15706,33833,0.298293715,1,DDoS,TCP
44864653,1528096765,e s,tcp,192.168.100.147,41977.0,192.168.100.5,80.0,2,308,REQ,1528096783,49015,17.945002,0,0,,,0,0,0,,,,,2,0,308,0,0.055726,0.055726,0,688364,647108,8706,8432,15782,33823,0.111451645,1,DDoS,TCP
42513185,1528096547,e s,tcp,192.168.100.147,24719.0,192.168.100.5,80.0,7,1078,REQ,1528096562,56992,14.55817,3.197194,0.899452,,,9.591581,2.356256,4.444184,,,,,7,0,1078,0,0.41214,0.41214,0,706920,632024,8962,8284,15786,33782,0.480829665,1,DDoS,TCP
44925043,1528096767,e s,tcp,192.168.100.147,49711.0,192.168.100.5,80.0,3,462,REQ,1528096784,109405,17.268415,2.354507,2.354507,,,4.709014,0,4.709014,,,,,3,0,462,0,0.115818,0.115818,0,694306,640100,8769,8334,15754,33786,0.173727583,1,DDoS,TCP
42879149,1528096567,e s,tcp,192.168.100.150,41539.0,192.168.100.5,80.0,6,924,REQ,1528096589,160798,21.795206,1.981662,1.996637,,,7.926649,0,4.308501,,,,,6,0,924,0,0.229408,0.229408,0,679008,632918,8619,8313,15784,33786,0.275289896,1,DDoS,TCP
43234975,1528096609,e,tcp,192.168.100.150,31409.0,192.168.100.5,80.0,1,154,REQ,1528096609,254465,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,673058,638570,8559,8426,15789,33782,#DIV/0!,1,DDoS,TCP
42665534,1528096550,e s,tcp,192.168.100.150,14944.0,192.168.100.5,80.0,5,676,RST,1528096565,209341,14.18953,1.042185,1.452909,,,3.126556,0,3.096838,,,,,4,1,616,60,0.281898,0.211867,0,685174,630970,8786,8315,15808,33769,0.352372489,1,DDoS,TCP
42507248,1528096547,e s,tcp,192.168.100.147,22052.0,192.168.100.5,80.0,7,1078,REQ,1528096562,51055,14.584602,3.204242,0.89995,,,9.612726,2.354241,4.449602,,,,,7,0,1078,0,0.411393,0.411393,0,691376,633106,8728,8313,15849,33789,0.479958246,1,DDoS,TCP
44519355,1528096723,e s,tcp,192.168.100.148,4824.0,192.168.100.5,80.0,4,616,REQ,1528096739,228035,16.300356,1.509414,2.134634,,,4.528242,0,4.528242,,,,,4,0,616,0,0.184045,0.184045,0,713848,627882,9090,8251,15800,33759,0.245393413,1,DDoS,TCP
42556875,1528096548,e s,tcp,192.168.100.148,36515.0,192.168.100.5,80.0,6,924,REQ,1528096563,100682,15.11442,3.065286,0.271062,,,9.195858,2.772594,3.426015,,,,,6,0,924,0,0.33081,0.33081,0,710794,640664,9025,8428,15787,33786,0.396971898,1,DDoS,TCP
44736139,1528096744,e s,tcp,192.168.100.148,11445.0,192.168.100.5,80.0,6,924,REQ,1528096763,182659,19.220606,3.889203,0.066972,,,11.66761,3.81069,3.974336,,,,,6,0,924,0,0.260137,0.260137,0,703134,620314,8960,8175,15852,33732,0.312164975,1,DDoS,TCP
44670485,1528096743,e s,tcp,192.168.100.147,59033.0,192.168.100.5,80.0,5,770,REQ,1528096759,117005,15.854553,4.137988,0.560812,,,8.275975,3.577175,4.6988,,,,,5,0,770,0,0.252293,0.252293,0,695966,636562,8734,8380,15837,33745,0.315366822,1,DDoS,TCP
44534588,1528096724,e s,tcp,192.168.100.150,32362.0,192.168.100.5,80.0,3,462,REQ,1528096740,243268,15.905557,0,0,,,0,0,0,,,,,3,0,462,0,0.125742,0.125742,0,677404,629862,8586,8331,15867,33749,0.188613326,1,DDoS,TCP
43760743,1528096648,e,tcp,192.168.100.147,31344.0,192.168.100.5,80.0,1,154,REQ,1528096648,255904,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,695008,618048,8776,8120,15815,33769,#DIV/0!,1,DDoS,TCP
43518501,1528096640,e s,tcp,192.168.100.147,39438.0,192.168.100.5,80.0,2,308,REQ,1528096649,13662,8.904182,0,0,,,0,0,0,,,,,2,0,308,0,0.112307,0.112307,0,684266,634526,8680,8368,15814,33725,0.224613558,1,DDoS,TCP
43864415,1528096670,e s,tcp,192.168.100.149,19629.0,192.168.100.5,80.0,3,462,REQ,1528096683,97415,13.112283,1.409896,1.409896,,,2.819791,0,2.819791,,,,,3,0,462,0,0.152529,0.152529,0,681348,633346,8705,8270,15767,33740,0.228793109,1,DDoS,TCP
43447577,1528096620,e s,tcp,192.168.100.149,50749.0,192.168.100.5,80.0,4,616,REQ,1528096638,204897,17.574301,0,0,,,0,0,0,,,,,4,0,616,0,0.170704,0.170704,0,675126,629328,8653,8261,15819,33683,0.227605069,1,DDoS,TCP
42374015,1528096516,e s,tcp,192.168.100.149,54131.0,192.168.100.5,80.0,3,462,REQ,1528096545,179982,29.243818,0,0,,,0,0,0,,,,,3,0,462,0,0.068391,0.068391,0,685444,634608,8814,8255,15840,33771,0.102585784,1,DDoS,TCP
42048468,1528096456,e s,tcp,192.168.100.149,36174.0,192.168.100.5,80.0,2,308,REQ,1528096475,116595,19.286495,0,0,,,0,0,0,,,,,2,0,308,0,0.05185,0.05185,0,672624,633156,8663,8400,15884,33751,0.103699506,1,DDoS,TCP
43751154,1528096647,e,tcp,192.168.100.147,21692.0,192.168.100.5,80.0,1,154,REQ,1528096647,246315,0,0,0,,,0,0,0,,,,,1,0,154,0,0,0,0,684968,641434,8593,8386,15787,33694,#DIV/0!,1,DDoS,TCP
