pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPsrcIP,TnBPDstIP,TnPPSrcIP,TnPPDstIP,TnPPerProto,TnPPerDport,avgPD,attack,category,subcategory 
1645819,1526895954,e,udp,192.168.100.7,57713,192.168.159.152,53,2,176,INT,1526895959,35720,5.042172,0,0,,,0,0,0,,,,,2,0,176,0,0.198327,0.198327,0,3298187557,3196244979,3922819,3807698,10222478,9554503,0.396654458,0,Normal,Normal
1645826,1526895959,e,udp,192.168.100.7,52407,192.168.159.152,53,2,172,INT,1526895964,35769,5.041364,0,0,,,0,0,0,,,,,2,0,172,0,0.198359,0.198359,0,3067131905,3013569980,3673118,3606949,10037025,9457062,0.396718031,0,Normal,Normal
1645835,1526895959,e,udp,192.168.100.7,58310,192.168.159.152,53,2,176,INT,1526895964,35778,5.042173,0,0,,,0,0,0,,,,,2,0,176,0,0.198327,0.198327,0,2653524031,2603955917,3262585,3166243,9807286,9178267,0.396654379,0,Normal,Normal
1645836,1526895954,e,udp,192.168.100.7,58646,192.168.159.152,53,2,172,INT,1526895959,35727,5.039207,0,0,,,0,0,0,,,,,2,0,172,0,0.198444,0.198444,0,2705046110,2646762670,3277922,3207142,10386787,9653686,0.396887844,0,Normal,Normal
1645837,1526895954,e,udp,192.168.100.7,53626,192.168.159.152,53,2,176,INT,1526895959,35728,5.046782,0,0,,,0,0,0,,,,,2,0,176,0,0.198146,0.198146,0,2598063356,2548941591,3136179,3067768,10403338,9704034,0.396292132,0,Normal,Normal
1645853,1526895961,e,udp,192.168.100.7,56326,192.168.159.152,53,2,172,INT,1526895966,35782,5.044561,0,0,,,0,0,0,,,,,2,0,172,0,0.198233,0.198233,0,2665060434,2555373745,3091231,2977259,10395263,9654342,0.39646661,0,Normal,Normal
1645854,1526895961,e,udp,192.168.100.7,57351,192.168.159.152,53,2,176,INT,1526895966,35791,5.040394,0,0,,,0,0,0,,,,,2,0,176,0,0.198397,0.198397,0,2616594194,2494847272,3002807,2871428,10343626,9579823,0.396794378,0,Normal,Normal
1645868,1526895962,e,udp,192.168.100.7,44478,192.168.159.152,53,2,172,INT,1526895967,35794,5.043873,0,0,,,0,0,0,,,,,2,0,172,0,0.19826,0.19826,0,2726051108,2473057548,3121254,2852850,10193299,9331526,0.39652069,0,Normal,Normal
1645869,1526895962,e,udp,192.168.100.7,34562,192.168.159.152,53,2,176,INT,1526895967,35796,5.041822,0,0,,,0,0,0,,,,,2,0,176,0,0.198341,0.198341,0,2691677411,2423706616,3096931,2810027,10429185,9294906,0.396681993,0,Normal,Normal
1645870,1526895963,e,udp,192.168.100.7,56549,192.168.159.152,53,2,176,INT,1526895968,35798,5.048026,0,0,,,0,0,0,,,,,2,0,176,0,0.198097,0.198097,0,2553101602,2349667868,2951082,2730083,10314753,9343277,0.396194473,0,Normal,Normal
1645884,1526895964,e,udp,192.168.100.7,54156,192.168.159.152,53,2,176,INT,1526895969,35802,5.038944,0,0,,,0,0,0,,,,,2,0,176,0,0.198454,0.198454,0,2829969280,2622860198,3268045,3002801,10442005,9482394,0.396908559,0,Normal,Normal
1645898,1526895964,e,udp,192.168.100.7,36734,192.168.159.152,53,2,176,INT,1526895969,35806,5.048336,0,0,,,0,0,0,,,,,2,0,176,0,0.198085,0.198085,0,3032069526,2882163791,3431179,3261105,10456275,9566625,0.396170144,0,Normal,Normal
1645912,1526895966,e,udp,192.168.100.7,42579,192.168.159.152,53,2,176,INT,1526895971,35810,5.046591,0,0,,,0,0,0,,,,,2,0,176,0,0.198154,0.198154,0,2965992820,2929624151,3431980,3315209,10057962,9326889,0.396307131,0,Normal,Normal
1645917,1526895967,e,udp,192.168.100.7,37367,192.168.159.152,53,2,176,INT,1526895972,35826,5.038876,0,0,,,0,0,0,,,,,2,0,176,0,0.198457,0.198457,0,3296193487,3214845100,3782160,3648080,10313869,9526885,0.396913915,0,Normal,Normal
1645922,1526895969,e,udp,192.168.100.7,44763,192.168.159.152,53,2,176,INT,1526895974,35842,5.046444,0,0,,,0,0,0,,,,,2,0,176,0,0.198159,0.198159,0,3281072369,3222876187,3860661,3777435,10263121,9519902,0.396318675,0,Normal,Normal
1645925,1526895969,e,udp,192.168.100.7,54091,192.168.159.152,53,2,176,INT,1526895974,35857,5.043121,0,0,,,0,0,0,,,,,2,0,176,0,0.19829,0.19829,0,3394442715,3254435739,4016854,3869697,10287068,9387555,0.396579816,0,Normal,Normal
1645928,1526895971,e,udp,192.168.100.7,54819,192.168.159.152,53,2,176,INT,1526895976,35872,5.042339,0,0,,,0,0,0,,,,,2,0,176,0,0.198321,0.198321,0,3352672359,3227995415,3979414,3845743,10541453,9516370,0.396641321,0,Normal,Normal
1645933,1526895972,e,udp,192.168.100.7,55420,192.168.159.152,53,2,176,INT,1526895977,35876,5.044951,0,0,,,0,0,0,,,,,2,0,176,0,0.198218,0.198218,0,3226560308,3185862504,3870511,3822102,10330167,9421521,0.396435961,0,Normal,Normal
1645935,1526895973,e,udp,192.168.100.7,47636,192.168.159.152,53,2,176,INT,1526895978,35878,5.047963,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3660801312,3490477819,4311382,4131187,10344126,9317551,0.396199417,0,Normal,Normal
1645938,1526895974,e,udp,192.168.100.7,55333,192.168.159.152,53,2,176,INT,1526895979,35881,5.042492,0,0,,,0,0,0,,,,,2,0,176,0,0.198315,0.198315,0,3467927682,3339694713,4095437,3957607,10477118,9295872,0.396629286,0,Normal,Normal
1645942,1526895974,e,udp,192.168.100.7,40105,192.168.159.152,53,2,176,INT,1526895979,35884,5.039362,0,0,,,0,0,0,,,,,2,0,176,0,0.198438,0.198438,0,3561616732,3362399241,4201855,3990081,10472693,9321041,0.396875636,0,Normal,Normal
1645946,1526895976,e,udp,192.168.100.7,55628,192.168.159.152,53,2,176,INT,1526895981,35887,5.038523,0,0,,,0,0,0,,,,,2,0,176,0,0.198471,0.198471,0,3498067146,3351519745,4141592,3978359,10528573,9369787,0.396941723,0,Normal,Normal
1645958,1526895983,e,udp,192.168.100.7,55412,192.168.159.152,53,2,176,INT,1526895988,35900,5.04794,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,3524743214,3373239067,4163142,3996984,10545950,9503600,0.396201223,0,Normal,Normal
1645969,1526895993,e,udp,192.168.100.7,34723,192.168.159.152,53,2,176,INT,1526895998,35909,5.047892,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,3484581805,3358165006,4148928,3995373,10437813,9655405,0.39620499,0,Normal,Normal
1646021,1526896003,e,udp,192.168.100.7,34978,192.168.159.152,53,2,172,INT,1526896008,35961,5.048863,0,0,,,0,0,0,,,,,2,0,172,0,0.198064,0.198064,0,3455445705,3392439646,4174909,4031614,10458175,9762682,0.396128792,0,Normal,Normal
1646036,1526896003,e,udp,192.168.100.7,46870,192.168.159.152,53,2,176,INT,1526896008,35966,5.048052,0,0,,,0,0,0,,,,,2,0,176,0,0.198096,0.198096,0,3565530471,3402503372,4227709,4041158,10484978,9797716,0.396192432,0,Normal,Normal
1646084,1526896010,e,udp,192.168.100.7,49247,192.168.159.152,53,2,172,INT,1526896015,36008,5.039804,0,0,,,0,0,0,,,,,2,0,172,0,0.19842,0.19842,0,3273352775,3155231222,3935617,3790745,10244543,9336316,0.39684083,0,Normal,Normal
1646123,1526896013,e,udp,192.168.100.7,48936,192.168.159.152,53,2,176,INT,1526896018,36025,5.047944,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3239646516,3115588775,3875170,3736027,10082937,9164461,0.396200909,0,Normal,Normal
1646125,1526896023,e,udp,192.168.100.7,47060,192.168.159.152,53,2,176,INT,1526896028,36067,5.047961,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3491093329,3370060774,4136382,3997706,10284552,9202080,0.396199574,0,Normal,Normal
1646127,1526896033,e,udp,192.168.100.7,53981,192.168.159.152,53,2,176,INT,1526896038,36069,5.047956,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3441049854,3386370705,4117516,4010080,10338536,9180529,0.396199967,0,Normal,Normal
1646129,1526896043,e,udp,192.168.100.7,58743,192.168.159.152,53,2,176,INT,1526896048,36071,5.04815,0,0,,,0,0,0,,,,,2,0,176,0,0.198092,0.198092,0,3651268112,3488747533,4272980,4087660,10546427,9440285,0.396184741,0,Normal,Normal
1646131,1526896053,e,udp,192.168.100.7,41521,192.168.159.152,53,2,176,INT,1526896059,36074,5.047688,0,0,,,0,0,0,,,,,2,0,176,0,0.198111,0.198111,0,3669379267,3544082791,4206474,4053940,10436689,9472818,0.396221003,0,Normal,Normal
1646132,1526896064,e,udp,192.168.100.7,34855,192.168.159.152,53,2,176,INT,1526896069,36077,5.047797,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,3632887138,3528611838,4221412,4104076,10590266,9627268,0.396212447,0,Normal,Normal
1646133,1526896074,e,udp,192.168.100.7,56668,192.168.159.152,53,2,176,INT,1526896079,36081,5.047928,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,3655110198,3543608366,4311179,4186668,10651842,9830135,0.396202165,0,Normal,Normal
1646134,1526896084,e,udp,192.168.100.7,36493,192.168.159.152,53,2,176,INT,1526896089,36084,5.048054,0,0,,,0,0,0,,,,,2,0,176,0,0.198096,0.198096,0,3618451022,3542733551,4273054,4187402,10523984,9850402,0.396192275,0,Normal,Normal
1646135,1526896094,e,udp,192.168.100.7,47270,192.168.159.152,53,2,176,INT,1526896099,36089,5.047917,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,3350428443,3278486649,4025079,3904926,10567574,9581641,0.396203028,0,Normal,Normal
1646136,1526896099,e,udp,192.168.100.4,59586,91.189.94.4,123,2,180,CON,1526896100,36092,0.286826,0.286826,0,,,0.286826,0.286826,0.286826,,,,,1,1,90,90,3.486434,0,0,20737288,5000516,30413,7568,10532865,116068,6.972868568,0,Normal,Normal
1646137,1526896104,e,udp,192.168.100.7,47978,192.168.159.152,53,2,176,INT,1526896109,36095,5.047948,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3546520356,3508560141,4205767,4143720,10493398,9871865,0.396200595,0,Normal,Normal
1646138,1526896114,e,udp,192.168.100.7,33604,192.168.159.152,53,2,176,INT,1526896119,36100,5.047558,0,0,,,0,0,0,,,,,2,0,176,0,0.198116,0.198116,0,3569553886,3550439156,4214717,4188514,10288101,9736490,0.396231207,0,Normal,Normal
1646139,1526896124,e,udp,192.168.100.7,34371,192.168.159.152,53,2,176,INT,1526896129,36102,5.047975,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,3586352455,3558737798,4222241,4189505,10560644,10027603,0.396198476,0,Normal,Normal
1646140,1526896134,e,udp,192.168.100.7,54756,192.168.159.152,53,2,176,INT,1526896139,36107,5.048103,0,0,,,0,0,0,,,,,2,0,176,0,0.198094,0.198094,0,3569874350,3544706182,4208660,4172758,10692740,10097297,0.39618843,0,Normal,Normal
1646141,1526896144,e,udp,192.168.100.7,38839,192.168.159.152,53,2,176,INT,1526896149,36110,5.048087,0,0,,,0,0,0,,,,,2,0,176,0,0.198095,0.198095,0,3575551725,3547551985,4211140,4173356,10574196,10049655,0.396189685,0,Normal,Normal
1646142,1526896154,e,udp,192.168.100.7,33073,192.168.159.152,53,2,176,INT,1526896159,36114,5.047864,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,3582353411,3552327702,4221168,4189347,10580092,10012593,0.396207188,0,Normal,Normal
1646143,1526896160,e,udp,192.168.100.3,34253,193.108.91.240,53,2,333,CON,1526896160,36116,0.008421,0.008421,0,,,0.008421,0.008421,0.008421,,,,,1,1,98,235,118.75074,0,0,3380743218,95722349,3873513,179342,10731985,10034123,237.5014844,0,Normal,Normal
1646144,1526896160,e,udp,192.168.100.3,37388,205.251.198.119,53,2,366,CON,1526896160,36117,0.251398,0.251398,0,,,0.251398,0.251398,0.251398,,,,,1,1,98,268,3.977757,0,0,3307032663,55936931,3838696,59812,10670046,9908078,7.955512773,0,Normal,Normal
1646145,1526896160,e,udp,192.168.100.3,7091,192.5.5.241,53,2,1295,CON,1526896160,36118,0.031695,0.031695,0,,,0.031695,0.031695,0.031695,,,,,1,1,82,1213,31.550716,0,0,3298534660,741375,3831669,4915,10826731,9922779,63.10143556,0,Normal,Normal
1646146,1526896160,e,udp,192.168.100.3,46334,192.5.5.241,53,2,1209,CON,1526896160,36119,0.031577,0.031577,0,,,0.031577,0.031577,0.031577,,,,,1,1,70,1139,31.668621,0,0,3306537684,584275,3844516,1959,10853558,10241965,63.33723913,0,Normal,Normal
1646147,1526896160,e,udp,192.168.100.3,20895,192.55.83.30,53,2,885,CON,1526896161,36120,0.167662,0.167662,0,,,0.167662,0.167662,0.167662,,,,,1,1,82,803,5.964381,0,0,3295618789,7081901,3879336,9124,10750260,10139408,11.92876144,0,Normal,Normal
1646148,1526896161,e,udp,192.168.100.3,56267,205.251.195.97,53,2,323,CON,1526896161,36121,0.235985,0.235985,0,,,0.235985,0.235985,0.235985,,,,,1,1,93,230,4.237557,0,0,3248585276,1528755,3836889,2167,10398865,9885252,8.475114944,0,Normal,Normal
1646149,1526896161,e,udp,192.168.100.3,15137,205.251.196.236,53,2,419,CON,1526896161,36122,0.009494,0.009494,0,,,0.009494,0.009494,0.009494,,,,,1,1,93,326,105.329681,0,0,3219156406,13707964,3811523,16118,10351401,9802643,210.6593638,0,Normal,Normal
1646150,1526896161,e,udp,192.168.100.3,47823,192.58.128.30,53,2,1290,CON,1526896161,36123,0.015545,0.015545,0,,,0.015545,0.015545,0.015545,,,,,1,1,81,1209,64.329369,0,0,2938794293,15248966,3488894,15917,10475561,9648993,128.6587327,0,Normal,Normal
1646151,1526896161,e,udp,192.168.100.3,5011,192.55.83.30,53,2,883,CON,1526896161,36124,0.166807,0.166807,0,,,0.166807,0.166807,0.166807,,,,,1,1,81,802,5.994952,0,0,2802845391,5710021,3347128,7714,10563340,9594549,11.9899045,0,Normal,Normal
1646152,1526896165,e,udp,192.168.100.7,44790,192.168.159.152,53,2,176,INT,1526896170,36127,5.047924,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,4031231357,3841959206,4722997,4524499,10587651,9682600,0.396202478,0,Normal,Normal
1646153,1526896175,e,udp,192.168.100.7,43236,192.168.159.152,53,2,176,INT,1526896180,36131,5.047945,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,4051726090,3873493488,4749391,4556591,10629286,9667698,0.39620083,0,Normal,Normal
1646154,1526896185,e,udp,192.168.100.7,41065,192.168.159.152,53,2,176,INT,1526896190,36135,5.048247,0,0,,,0,0,0,,,,,2,0,176,0,0.198089,0.198089,0,4051876476,3857798802,4763712,4543207,10718724,9699844,0.396177128,0,Normal,Normal
1646155,1526896195,e,udp,192.168.100.7,59938,192.168.159.152,53,2,176,INT,1526896200,36138,5.047915,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,3935107247,3816310024,4683097,4496028,10760520,9700342,0.396203185,0,Normal,Normal
1646156,1526896205,e,udp,192.168.100.7,37411,192.168.159.152,53,2,176,INT,1526896210,36141,5.047871,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,3955267173,3825701468,4682062,4509931,10720455,9744453,0.396206638,0,Normal,Normal
1646157,1526896215,e,udp,192.168.100.7,35697,192.168.159.152,53,2,176,INT,1526896220,36144,5.048084,0,0,,,0,0,0,,,,,2,0,176,0,0.198095,0.198095,0,3959730184,3847406848,4662040,4531383,10745010,9826021,0.396189921,0,Normal,Normal
1646158,1526896161,e,tcp,192.168.100.3,54650,52.36.150.177,443,32,6721,FIN,1526896223,36125,61.527271,0.204201,0.115962,,,1.42941,0.154125,0.487937,,,,,17,15,2327,4394,0.503842,0.260047,0.227541,2950029876,1290,3421125,2,142689,43757,0.520094577,0,Normal,Normal
1646159,1526896225,e,udp,192.168.100.7,38606,192.168.159.152,53,2,176,INT,1526896230,36148,5.048018,0,0,,,0,0,0,,,,,2,0,176,0,0.198098,0.198098,0,3907246117,3843402909,4608862,4523826,10833374,9930676,0.396195101,0,Normal,Normal
1646160,1526896235,e,udp,192.168.100.7,53933,192.168.159.152,53,2,176,INT,1526896240,36152,5.047698,0,0,,,0,0,0,,,,,2,0,176,0,0.19811,0.19811,0,3858797830,3822193281,4559198,4499913,10586319,9661630,0.396220218,0,Normal,Normal
1646161,1526896241,e,udp,192.168.100.149,52183,203.114.73.24,123,2,180,CON,1526896241,36155,0.017167,0.017167,0,,,0.017167,0.017167,0.017167,,,,,1,1,90,90,58.251297,0,0,572123067,10471229,666081,11557,10431699,129775,116.5025922,0,Normal,Normal
1646162,1526896245,e,udp,192.168.100.7,48964,192.168.159.152,53,2,176,INT,1526896250,36157,5.04796,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3854406438,3799772441,4542663,4481945,10550605,9669604,0.396199653,0,Normal,Normal
1646163,1526896255,e,udp,192.168.100.7,42277,192.168.159.152,53,2,176,INT,1526896260,36162,5.047844,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,3906925726,3789987833,4591164,4467941,10609734,9592314,0.396208758,0,Normal,Normal
1646164,1526896266,e,udp,192.168.100.7,36271,192.168.159.152,53,2,176,INT,1526896271,36166,5.047894,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,3911867594,3806308612,4603732,4486103,10594668,9649638,0.396204833,0,Normal,Normal
1646165,1526896276,e,udp,192.168.100.7,39662,192.168.159.152,53,2,176,INT,1526896281,36170,5.047895,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,3864691484,3803021996,4549217,4478433,10582071,9722772,0.396204755,0,Normal,Normal
1646166,1526896296,e,udp,192.168.100.7,56918,192.168.159.152,53,2,176,INT,1526896301,36178,5.047838,0,0,,,0,0,0,,,,,2,0,176,0,0.198105,0.198105,0,3873481215,3818484861,4560185,4498051,10408550,9517283,0.396209229,0,Normal,Normal
1646167,1526896306,e,udp,192.168.100.7,40360,192.168.159.152,53,2,176,INT,1526896311,36182,5.047962,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3853960942,3808819234,4537834,4481065,10091464,9286079,0.396199496,0,Normal,Normal
1646168,1526896316,e,udp,192.168.100.7,38022,192.168.159.152,53,2,176,INT,1526896321,36187,5.04786,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,3844609795,3781883510,4523400,4455850,9796901,9070065,0.396207502,0,Normal,Normal
1646169,1526896326,e,udp,192.168.100.7,38901,192.168.159.152,53,2,176,INT,1526896331,36191,5.047974,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,4083693319,3808077666,4773809,4483366,9865215,8895280,0.396198554,0,Normal,Normal
1646170,1526896336,e,udp,192.168.100.7,42006,192.168.159.152,53,2,176,INT,1526896341,36195,5.047912,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,4216439413,3780855010,4910609,4456294,10074349,8913516,0.39620342,0,Normal,Normal
1646171,1526896346,e,udp,192.168.100.7,57772,192.168.159.152,53,2,176,INT,1526896351,36200,5.047671,0,0,,,0,0,0,,,,,2,0,176,0,0.198111,0.198111,0,3910223646,3561891057,4594332,4230163,10072239,9030831,0.396222337,0,Normal,Normal
1646172,1526896356,e,udp,192.168.100.7,40734,192.168.159.152,53,2,176,INT,1526896361,36203,5.047879,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,3871584041,3531777244,4567063,4199672,10127625,8958485,0.39620601,0,Normal,Normal
1646173,1526896387,e,udp,192.168.100.7,36324,192.168.159.152,53,2,176,INT,1526896392,36215,5.047951,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,3775979093,3568883330,4487209,4224663,10524016,9427056,0.396200359,0,Normal,Normal
1646174,1526896397,e,udp,192.168.100.7,46520,192.168.159.152,53,2,176,INT,1526896402,36218,5.047872,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,3648984004,3593098066,4473090,4251517,10679234,9603051,0.39620656,0,Normal,Normal
1646175,1526896407,e,udp,192.168.100.7,60189,192.168.159.152,53,2,176,INT,1526896412,36221,5.047973,0,0,,,0,0,0,,,,,2,0,176,0,0.198099,0.198099,0,3809678561,3709607949,4517787,4339676,10736189,9689819,0.396198633,0,Normal,Normal
1646176,1526896417,e,udp,192.168.100.7,57629,192.168.159.152,53,2,176,INT,1526896422,36226,5.047763,0,0,,,0,0,0,,,,,2,0,176,0,0.198108,0.198108,0,3821769140,3783636721,4406342,4335458,10717205,9838270,0.396215115,0,Normal,Normal
1646177,1526896427,e,udp,192.168.100.7,36812,192.168.159.152,53,2,176,INT,1526896432,36229,5.047786,0,0,,,0,0,0,,,,,2,0,176,0,0.198107,0.198107,0,3656638391,3603259134,4272742,4210521,10832268,9886483,0.39621331,0,Normal,Normal
1646178,1526896433,e,udp,192.168.100.150,35670,144.48.166.166,123,2,180,CON,1526896433,36233,0.016316,0.016316,0,,,0.016316,0.016316,0.016316,,,,,1,1,90,90,61.289532,0,0,485571492,48931239,554202,52147,10558934,122666,122.5790635,0,Normal,Normal
1646179,1526896437,e,udp,192.168.100.7,46489,192.168.159.152,53,2,176,INT,1526896442,36235,5.047916,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,3571531963,3517555084,4240756,4182035,10674214,9647772,0.396203106,0,Normal,Normal
1646180,1526896447,e,udp,192.168.100.7,39815,192.168.159.152,53,2,176,INT,1526896452,36240,5.048072,0,0,,,0,0,0,,,,,2,0,176,0,0.198095,0.198095,0,3274647237,3241196499,3939000,3896866,10647811,9624466,0.396190863,0,Normal,Normal
1646181,1526896457,e,udp,192.168.100.7,37691,192.168.159.152,53,2,176,INT,1526896462,36245,5.047868,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,3727259172,3477517813,4375349,4114629,10750836,9559987,0.396206874,0,Normal,Normal
1646182,1526896467,e,udp,192.168.100.7,38029,192.168.159.152,53,2,176,INT,1526896472,36249,5.04809,0,0,,,0,0,0,,,,,2,0,176,0,0.198095,0.198095,0,3511170659,3496560865,4075060,4046986,10652836,9606233,0.39618945,0,Normal,Normal
1646183,1526896478,e,udp,192.168.100.7,39396,192.168.159.152,53,2,176,INT,1526896483,36253,5.047862,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,3520797581,3506834395,4134799,4111189,10773702,9716031,0.396207345,0,Normal,Normal
1646184,1526896483,e,udp,192.168.100.27,5353,224.0.0.251,5353,1,183,INT,1526896483,36256,0,0,0,,,0,0,0,,,,,1,0,183,0,0,0,0,54970365,228868789,63480,264441,10782178,521143,0,0,Normal,Normal
1646185,1526896484,e,udp,fe80::2c6a:ff9b:7e14:166a,5353,ff02::fb,5353,1,203,INT,1526896484,36257,0,0,0,,,0,0,0,,,,,1,0,203,0,0,0,0,803433,66289772,2662,92841,10744959,333028,0,0,Normal,Normal
1646186,1526896488,e,udp,192.168.100.7,52672,192.168.159.152,53,2,176,INT,1526896493,36260,5.047875,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,3303724536,3216576130,3940572,3849584,10665952,9813438,0.396206324,0,Normal,Normal
1646187,1526896498,e,udp,192.168.100.7,44424,192.168.159.152,53,2,176,INT,1526896503,36264,5.048012,0,0,,,0,0,0,,,,,2,0,176,0,0.198098,0.198098,0,3632542034,3559808261,4240079,4163015,10700328,9863460,0.396195572,0,Normal,Normal
1646188,1526896508,e,udp,192.168.100.7,50080,192.168.159.152,53,2,176,INT,1526896513,36268,5.048011,0,0,,,0,0,0,,,,,2,0,176,0,0.198098,0.198098,0,3640308295,3582184916,4254270,4190062,10701310,9886745,0.39619565,0,Normal,Normal
1646189,1526896518,e,udp,192.168.100.7,36790,192.168.159.152,53,2,176,INT,1526896523,36272,5.047933,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,3452132422,3387173040,4091230,4018695,10650141,9974456,0.396201772,0,Normal,Normal
1646190,1526896528,e,udp,192.168.100.7,56603,192.168.159.152,53,2,176,INT,1526896533,36275,5.047899,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,2999796453,2947220904,3619363,3555930,10750107,10224017,0.396204441,0,Normal,Normal
1646191,1526896538,e,udp,192.168.100.7,47703,192.168.159.152,53,2,176,INT,1526896543,36279,5.0478,0,0,,,0,0,0,,,,,2,0,176,0,0.198106,0.198106,0,3084671643,2915414273,3723770,3536384,10909458,10248836,0.396212211,0,Normal,Normal
1646192,1526896548,e,udp,192.168.100.7,39915,192.168.159.152,53,2,176,INT,1526896553,36283,5.047934,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,2757232270,2737655523,3352145,3315318,10880495,10346235,0.396201694,0,Normal,Normal
1646193,1526896558,e,udp,192.168.100.7,40889,192.168.159.152,53,2,176,INT,1526896563,36287,5.04789,0,0,,,0,0,0,,,,,2,0,176,0,0.198103,0.198103,0,2701306348,2689671296,3280062,3262768,10829388,10319595,0.396205147,0,Normal,Normal
1646194,1526896568,e,udp,192.168.100.7,56874,192.168.159.152,53,2,176,INT,1526896573,36292,5.048109,0,0,,,0,0,0,,,,,2,0,176,0,0.198094,0.198094,0,2827489787,2734845348,3278805,3179035,10884725,10255194,0.396187959,0,Normal,Normal
1646195,1526896579,e,udp,192.168.100.7,42560,192.168.159.152,53,2,176,INT,1526896584,36296,5.047751,0,0,,,0,0,0,,,,,2,0,176,0,0.198108,0.198108,0,3007406315,2945464728,3417059,3350090,10941055,10297506,0.396216057,0,Normal,Normal
1646196,1526896589,e,udp,192.168.100.7,43032,192.168.159.152,53,2,176,INT,1526896594,36300,5.047929,0,0,,,0,0,0,,,,,2,0,176,0,0.198101,0.198101,0,2886413684,2797129787,3301098,3204760,10864253,10059566,0.396202086,0,Normal,Normal
1646197,1526896599,e,udp,192.168.100.7,42581,192.168.159.152,53,2,176,INT,1526896604,36303,5.047786,0,0,,,0,0,0,,,,,2,0,176,0,0.198107,0.198107,0,3032039860,2959347054,3447762,3366336,10663620,9851776,0.39621331,0,Normal,Normal
1646198,1526896609,e,udp,192.168.100.7,55547,192.168.159.152,53,2,176,INT,1526896614,36306,5.047964,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,2745398355,2709980859,3168694,3113796,10552306,9834599,0.396199339,0,Normal,Normal
1646199,1526896619,e,udp,192.168.100.7,56697,192.168.159.152,53,2,176,INT,1526896624,36310,5.047907,0,0,,,0,0,0,,,,,2,0,176,0,0.198102,0.198102,0,2542169052,2474934206,2990891,2908975,10506316,9757415,0.396203813,0,Normal,Normal
1646200,1526896629,e,udp,192.168.100.7,32784,192.168.159.152,53,2,176,INT,1526896634,36313,5.04802,0,0,,,0,0,0,,,,,2,0,176,0,0.198097,0.198097,0,2624553503,2483654849,3151631,2996601,10623103,9844748,0.396194944,0,Normal,Normal
1646201,1526896649,e,udp,192.168.100.7,51477,192.168.159.152,53,2,176,INT,1526896654,36322,5.047966,0,0,,,0,0,0,,,,,2,0,176,0,0.1981,0.1981,0,2802813968,2683291320,3273975,3147801,10581567,9828958,0.396199182,0,Normal,Normal
1646202,1526896659,e,udp,192.168.100.7,38309,192.168.159.152,53,2,176,INT,1526896664,36325,5.047864,0,0,,,0,0,0,,,,,2,0,176,0,0.198104,0.198104,0,2982018661,2861137263,3399825,3256679,10583658,9766845,0.396207188,0,Normal,Normal
